Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
26,Patrick Peterson\PetePa00,2011,2018,1-5,CRD,NFL,128,128,8,8,3,97
27,Luke Kuechly\KuecLu00,2012,2018,1-9,CAR,NFL,102,102,7,6,5,96
28,Geno Atkins\AtkiGe99,2010,2018,4-120,CIN,NFL,137,120,9,7,2,95
29,Josh Sitton\SittJo20,2009,2018,4-135,TOT,NFL,137,136,10,4,0,95
30,Eric Weddle\WeddEr99,2009,2018,2-37,TOT,NFL,154,154,10,6,2,94
31,Cameron Wake\WakeCa00,2009,2018,,MIA,NFL,146,126,10,5,1,93
32,Marshal Yanda\YandMa20,2009,2018,3-86,RAV,NFL,141,134,10,7,2,92
33,Andy Dalton\DaltAn00,2011,2018,2-35,CIN,NFL,120,120,8,3,0,91
34,Jason Peters\PeteJa21,2009,2018,,PHI,NFL,127,127,10,7,2,91
35,Adrian Peterson\PeteAd01,2009,2018,1-7,TOT,NFL,119,115,10,5,3,91
36,Richard Sherman\SherRi00,2011,2018,5-154,TOT,NFL,119,113,8,4,3,91
37,Duane Brown\BrowDu20,2009,2018,1-26,TOT,NFL,142,142,10,4,1,89
38,David Harris\HarrDa99,2009,2017,2-47,TOT,NFL,137,133,9,0,0,89
39,Matt Forte\FortMa00,2009,2017,2-44,TOT,NFL,130,121,9,2,0,88
40,Darrelle Revis\ReviDa99,2009,2017,1-14,TOT,NFL,113,110,9,6,4,88
41,Terrell Suggs\SuggTe99,2009,2018,1-10,RAV,NFL,133,133,10,4,1,88
42,Joe Staley\StalJo20,2009,2018,1-28,SFO,NFL,142,142,10,6,0,87
43,Frank Gore\GoreFr00,2009,2018,3-65,TOT,NFL,151,150,10,4,0,86
44,Alex Mack\MackAl20,2009,2018,1-21,TOT,NFL,149,149,10,6,0,86
45,Carson Palmer\PalmCa00,2009,2017,1-1,TOT,NFL,117,116,9,1,0,86
46,Joe Thomas\ThomJo28,2009,2017,1-3,CLE,NFL,135,135,9,8,6,86
47,Peyton Manning\MannPe00,2009,2015,1-1,TOT,NFL,90,89,6,5,3,85
48,Earl Thomas\ThomEa99,2010,2018,1-14,SEA,NFL,125,125,9,6,3,85
49,Lawrence Timmons\TimmLa99,2009,2017,1-15,TOT,NFL,140,138,9,1,0,84
50,Ryan Kalil\KaliRy20,2009,2018,2-59,CAR,NFL,130,130,10,5,2,83
51,Logan Mankins\MankLo20,2009,2015,1-32,TOT,NFL,97,97,7,6,1,83
52,Tyron Smith\SmitTy00,2011,2018,1-9,DAL,NFL,118,118,8,6,2,83
53,Rob Gronkowski\GronRo00,2010,2018,2-42,NWE,NFL,115,100,9,5,4,82
54,Jordy Nelson\NelsJo00,2009,2018,2-36,TOT,NFL,135,100,9,1,0,82
55,DeSean Jackson\JackDe00,2009,2018,2-49,TOT,NFL,137,131,10,3,0,81
56,Max Unger\UngeMa20,2009,2018,2-49,TOT,NFL,130,130,10,3,1,81
57,Kyle Williams\WillKy20,2009,2018,5-134,BUF,NFL,135,135,10,6,0,81
58,Ryan Fitzpatrick\FitzRy00,2009,2018,7-250,TOT,NFL,122,111,10,0,0,80
59,A.J. Green\GreeA.00,2011,2018,1-4,CIN,NFL,111,111,8,7,0,80
60,Derrick Johnson\JohnDe25,2009,2018,1-15,TOT,NFL,129,112,10,4,1,80
61,Maurkice Pouncey\PounMa20,2010,2018,1-18,PIT,NFL,108,108,8,7,2,80
62,DeMarcus Ware\WareDe99,2009,2016,1-11,TOT,NFL,114,109,8,6,2,80
63,Jay Cutler\CutlJa00,2009,2017,1-11,TOT,NFL,116,116,9,0,0,79
64,Cameron Jordan\JordCa00,2011,2018,1-24,NOR,NFL,128,127,8,4,1,79
65,Andrew Luck\LuckAn00,2012,2018,1-1,CLT,NFL,86,86,6,4,0,79
66,Brandon Marshall\MarsBr00,2009,2018,4-119,TOT,NFL,133,126,10,5,1,79
67,Demaryius Thomas\ThomDe03,2010,2018,1-22,TOT,NFL,132,118,9,4,0,78
68,Trent Williams\WillTr21,2010,2018,1-4,WAS,NFL,120,119,9,7,0,78
69,Fletcher Cox\CoxxFl00,2012,2018,1-12,PHI,NFL,109,103,7,4,1,77
70,Karlos Dansby\DansKa20,2009,2017,2-33,TOT,NFL,138,127,9,0,0,77
71,Calvin Johnson\JohnCa00,2009,2015,1-2,DET,NFL,104,104,7,6,3,77
72,Tony Romo\RomoTo00,2009,2016,,DAL,NFL,89,88,8,2,0,77
73,Patrick Willis\WillPa98,2009,2014,1-11,SFO,NFL,80,80,6,5,4,77
74,Aaron Donald\DonaAa00,2014,2018,1-13,RAM,NFL,78,74,5,5,4,76
75,Larry Fitzgerald\FitzLa00,2009,2018,1-3,CRD,NFL,158,156,10,8,0,76
76,Gerald McCoy\McCoGe99,2010,2018,1-3,TAM,NFL,123,123,9,6,1,76
77,Aqib Talib\TaliAq99,2009,2018,1-20,TOT,NFL,128,127,10,5,1,76
78,Vince Wilfork\WilfVi20,2009,2016,1-21,TOT,NFL,112,112,8,4,1,76
79,NaVorro Bowman\BowmNa99,2010,2017,3-91,TOT,NFL,99,84,8,3,4,75
80,Jurrell Casey\CaseJu00,2011,2018,3-77,OTI,NFL,125,123,8,4,0,75
81,Domata Peko\PekoDo20,2009,2018,4-123,TOT,NFL,153,153,10,0,0,74
82,Justin Smith\SmitJu20,2009,2014,1-4,SFO,NFL,94,94,6,5,1,74
83,Jermon Bushrod\BushJe20,2009,2018,4-125,TOT,NFL,142,128,10,2,0,73
84,Tamba Hali\HaliTa20,2009,2017,1-20,KAN,NFL,130,110,9,5,0,73
85,T.J. Lang\LangT.20,2009,2018,4-109,TOT,NFL,138,113,10,2,0,73
86,Marshawn Lynch\LyncMa00,2009,2018,1-12,TOT,NFL,120,107,9,4,1,73
87,Donald Penn\PennDo20,2009,2018,,TOT,NFL,146,146,10,3,0,73
88,Roddy White\WhitRo00,2009,2015,1-27,ATL,NFL,107,106,7,3,1,73
89,T.Y. Hilton\HiltT.00,2012,2018,3-92,CLT,NFL,108,87,7,4,0,72
90,Chris Johnson\JohnCh04,2009,2017,1-24,TOT,NFL,115,97,9,2,1,72
91,Johnathan Joseph\JoseJo20,2009,2018,1-24,TOT,NFL,147,145,10,2,0,72
92,Muhammad Wilkerson\WilkMu00,2011,2018,1-30,TOT,NFL,108,104,8,1,0,72
93,Dez Bryant\BryaDe01,2010,2017,1-24,DAL,NFL,113,99,8,3,1,71
94,Wes Welker\WelkWe00,2009,2015,,TOT,NFL,96,72,7,4,2,71
95,Malcolm Jenkins\JenkMa99,2009,2018,1-14,TOT,NFL,151,143,10,3,0,70
96,Ryan Kerrigan\KerrRy00,2011,2018,1-16,WAS,NFL,128,128,8,4,0,70
97,Brandon Mebane\MebaBr99,2009,2018,3-85,TOT,NFL,137,137,10,0,0,70
98,DeMarco Murray\MurrDe00,2011,2017,3-71,TOT,NFL,99,86,7,3,1,70
99,Brian Orakpo\OrakBr99,2009,2018,1-13,TOT,NFL,132,132,10,4,0,70
100,Thomas Davis\DaviTh20,2009,2018,1-14,CAR,NFL,114,111,9,3,1,69
